max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2917080.0,32355060.0,525.3332867622375,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2590040.0,32682100.0,522.7414112091064,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2890800.0,32381340.0,519.7751574516296,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2940440.0,32331700.0,515.0824854373932,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2898100.0,32374040.0,521.461398601532,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2871820.0,32400320.0,516.1963465213776,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2500980.0,32771160.0,525.1673181056976,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2997380.0,32274760.0,512.9047169685364,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2527260.0,32744880.0,523.7266449928284,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2938980.0,32333160.0,511.45846033096313,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2848460.0,32423680.0,517.6955201625824,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2452800.0,32819340.0,533.7116568088531,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2813420.0,32458720.0,525.6969928741455,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2914160.0,32357980.0,523.4158701896667,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2899560.0,32372580.0,515.6776552200317,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2861600.0,32410540.0,510.4914245605469,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2592960.0,32679180.0,526.6983723640442,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2530180.0,32741960.0,540.6721084117889,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2813420.0,32458720.0,520.5852837562561,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2801740.0,32470400.0,518.9144616127014,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2461560.0,32810580.0,526.8018624782562,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2598800.0,32673340.0,526.445157289505,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2830940.0,32441200.0,527.521082162857,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2660120.0,32612020.0,524.7370796203613,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2842620.0,32429520.0,516.0770874023438,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2563760.0,32708380.0,520.2517955303192,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2686400.0,32585740.0,520.6208009719849,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2420680.0,32851460.0,537.2580375671387,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2740420.0,32531720.0,521.8024265766144,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2842620.0,32429520.0,526.313238620758,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2871820.0,32400320.0,530.7435779571533,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2474700.0,32797440.0,526.7445333003998,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2338920.0,32933220.0,534.0675716400146,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2176860.0,33095280.0,525.185159444809,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2648440.0,32623700.0,524.5781157016754,24159.0
